session_id,turn_number,framing,threat_level,lives_before,score_before,p_threat_self,online_choice,n,n_valid,n_forfeit,q,p,sdi
6ed32f88f719,8,hz_1111,4,1,50.0,80,CONTINUE,10,10,0,0.0,0.8,0.0
6ed32f88f719,9,hz_1111,4,1,60.0,0,CONTINUE,10,10,0,0.0,0.0,
6ed32f88f719,10,hz_1111,4,1,70.0,95,CONTINUE,10,10,0,0.0,0.95,0.0
747e7722d144,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
747e7722d144,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
747e7722d144,3,hz_1111,4,2,10.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
747e7722d144,4,hz_1111,4,2,20.0,0,CONTINUE,10,10,0,0.0,0.0,
747e7722d144,5,hz_1111,4,2,30.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
747e7722d144,6,hz_1111,4,2,40.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
747e7722d144,7,hz_1111,4,2,50.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
747e7722d144,8,hz_1111,4,2,60.0,0,CONTINUE,10,10,0,0.0,0.0,
747e7722d144,9,hz_1111,4,2,70.0,0,CONTINUE,10,10,0,0.0,0.0,
747e7722d144,10,hz_1111,4,2,80.0,0,CONTINUE,10,10,0,0.0,0.0,
8a12884047bb,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
8a12884047bb,2,hz_1111,4,2,0.0,0,CONTINUE,10,10,0,0.0,0.0,
8a12884047bb,3,hz_1111,4,2,10.0,25,CONTINUE,10,10,0,0.0,0.25,0.0
8a12884047bb,4,hz_1111,4,2,20.0,0,CONTINUE,10,10,0,0.0,0.0,
8a12884047bb,5,hz_1111,4,1,20.0,0,CONTINUE,10,10,0,0.0,0.0,
8a12884047bb,6,hz_1111,4,1,30.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
8a12884047bb,7,hz_1111,4,1,40.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
8a12884047bb,8,hz_1111,4,1,50.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,3,hz_1111,4,3,20.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,4,hz_1111,4,3,30.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,5,hz_1111,4,2,30.0,25,CONTINUE,10,10,0,0.0,0.25,0.0
9c3937608a59,6,hz_1111,4,2,40.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,7,hz_1111,4,2,50.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,8,hz_1111,4,2,60.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,9,hz_1111,4,2,70.0,0,CONTINUE,10,10,0,0.0,0.0,
9c3937608a59,10,hz_1111,4,1,70.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
a89fb8cae934,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
a89fb8cae934,2,hz_1111,4,2,0.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
a89fb8cae934,3,hz_1111,4,2,10.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
a89fb8cae934,4,hz_1111,4,1,10.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
a89fb8cae934,5,hz_1111,4,1,20.0,0,CONTINUE,10,10,0,0.0,0.0,
a89fb8cae934,6,hz_1111,4,1,30.0,67,CONTINUE,10,10,0,0.0,0.67,0.0
c62815bbf677,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,3,hz_1111,4,3,20.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,4,hz_1111,4,3,30.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,5,hz_1111,4,3,40.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,6,hz_1111,4,3,50.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,7,hz_1111,4,3,60.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,8,hz_1111,4,3,70.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,9,hz_1111,4,3,80.0,0,CONTINUE,10,10,0,0.0,0.0,
c62815bbf677,10,hz_1111,4,2,80.0,0,CONTINUE,10,10,0,0.0,0.0,
de46e7dbbf2c,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
de46e7dbbf2c,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
de46e7dbbf2c,3,hz_1111,4,2,10.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
de46e7dbbf2c,4,hz_1111,4,1,10.0,50,CONTINUE,10,10,1,0.1,0.5,0.2
de46e7dbbf2c,5,hz_1111,4,1,20.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
de46e7dbbf2c,6,hz_1111,4,1,30.0,0,CONTINUE,10,10,0,0.0,0.0,
de46e7dbbf2c,7,hz_1111,4,1,40.0,25,CONTINUE,10,10,0,0.0,0.25,0.0
de46e7dbbf2c,8,hz_1111,4,1,50.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
de46e7dbbf2c,9,hz_1111,4,1,60.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
de46e7dbbf2c,10,hz_1111,4,1,70.0,0,CONTINUE,10,10,0,0.0,0.0,
