session_id,turn_number,framing,threat_level,lives_before,score_before,p_threat_self,online_choice,n,n_valid,n_forfeit,q,p,sdi
a7628d1f9b47,3,hz_1111,4,3,30.0,0,CONTINUE,10,10,0,0.0,0.0,
a7628d1f9b47,4,hz_1111,4,2,30.0,33,CONTINUE,10,10,3,0.3,0.33,0.9090909090909091
a7628d1f9b47,5,hz_1111,4,2,110.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
a7628d1f9b47,6,hz_1111,4,2,270.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
a7628d1f9b47,7,hz_1111,4,1,270.0,66,CONTINUE,10,10,3,0.3,0.66,0.45454545454545453
a7628d1f9b47,8,hz_1111,4,1,910.0,67,CONTINUE,10,10,3,0.3,0.67,0.4477611940298507
a7628d1f9b47,9,hz_1111,4,1,2190.0,60,FORFEIT,10,10,1,0.1,0.6,0.16666666666666669
cae6fe0f78c8,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
cae6fe0f78c8,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
cae6fe0f78c8,3,hz_1111,4,3,30.0,0,CONTINUE,10,10,0,0.0,0.0,
cae6fe0f78c8,4,hz_1111,4,3,70.0,0,CONTINUE,10,10,0,0.0,0.0,
cae6fe0f78c8,5,hz_1111,4,2,70.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
cae6fe0f78c8,6,hz_1111,4,2,230.0,33,CONTINUE,10,10,1,0.1,0.33,0.30303030303030304
cae6fe0f78c8,7,hz_1111,4,2,550.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
cae6fe0f78c8,8,hz_1111,4,2,1190.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
cae6fe0f78c8,9,hz_1111,4,2,2470.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
cae6fe0f78c8,10,hz_1111,4,2,5030.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
e470ee41565e,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
e470ee41565e,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
e470ee41565e,3,hz_1111,4,2,10.0,33,CONTINUE,10,10,1,0.1,0.33,0.30303030303030304
e470ee41565e,4,hz_1111,4,1,10.0,67,FORFEIT,10,10,3,0.3,0.67,0.4477611940298507
