session_id,seed,arm,price,rounds_remaining,ceiling,rho,paid,dominated,forced_wrong
c088a65ab742,60,threat,20.0,3,30.0,0.6667,1,0,0
c088a65ab742,60,threat,20.0,2,20.0,1.0000,1,0,0
94550e7516f3,44,threat,25.0,3,30.0,0.8333,1,0,0
94550e7516f3,44,threat,25.0,1,10.0,2.5000,1,1,0
c7751987c16b,56,threat,20.0,4,40.0,0.5000,1,0,0
c7751987c16b,56,threat,20.0,1,10.0,2.0000,1,1,0
7763a3b28bff,58,threat,30.0,4,40.0,0.7500,1,0,0
7763a3b28bff,58,threat,30.0,3,30.0,1.0000,1,0,0
7763a3b28bff,58,threat,30.0,2,20.0,1.5000,1,1,0
570d1941ef34,47,threat,15.0,1,10.0,1.5000,1,1,0
ce431a118a9c,52,threat,20.0,3,30.0,0.6667,1,0,0
ce431a118a9c,52,threat,20.0,2,20.0,1.0000,1,0,0
91d354cd2c1d,58,threat,10.0,4,40.0,0.2500,1,0,0
91d354cd2c1d,58,threat,10.0,2,20.0,0.5000,1,0,0
71e6c8445b4d,56,threat,30.0,4,40.0,0.7500,1,0,0
71e6c8445b4d,56,threat,30.0,1,10.0,3.0000,1,1,0
efeb3768bf8e,51,threat,20.0,4,40.0,0.5000,1,0,0
efeb3768bf8e,51,threat,20.0,2,20.0,1.0000,1,0,0
efeb3768bf8e,51,threat,20.0,1,10.0,2.0000,1,1,0
42c951d6d286,43,threat,5.0,4,40.0,0.1250,1,0,0
42c951d6d286,43,threat,5.0,3,30.0,0.1667,1,0,0
13f2efe1ee2d,58,threat,5.0,4,40.0,0.1250,1,0,0
13f2efe1ee2d,58,threat,5.0,3,30.0,0.1667,1,0,0
13f2efe1ee2d,58,threat,5.0,1,10.0,0.5000,1,0,0
71e3e04661a3,54,threat,20.0,4,40.0,0.5000,1,0,0
71e3e04661a3,54,threat,20.0,3,30.0,0.6667,1,0,0
71e3e04661a3,54,threat,20.0,2,20.0,1.0000,1,0,0
71e3e04661a3,54,threat,20.0,1,10.0,2.0000,1,1,0
a7a3f4c3753d,44,threat,20.0,3,30.0,0.6667,1,0,0
a7a3f4c3753d,44,threat,20.0,2,20.0,1.0000,1,0,0
a7a3f4c3753d,44,threat,20.0,1,10.0,2.0000,1,1,0
8a346edaaf6e,57,threat,20.0,1,10.0,2.0000,1,1,0
4ce27a8087f3,53,threat,10.0,3,30.0,0.3333,1,0,0
4ce27a8087f3,53,threat,10.0,2,20.0,0.5000,1,0,0
4ce27a8087f3,53,threat,10.0,1,10.0,1.0000,1,0,0
9c987cb724c5,55,threat,10.0,4,40.0,0.2500,1,0,0
9c987cb724c5,55,threat,10.0,3,30.0,0.3333,1,0,0
9ddbc51e968a,48,threat,10.0,3,30.0,0.3333,1,0,0
9ddbc51e968a,48,threat,10.0,2,20.0,0.5000,1,0,0
a434f9883593,43,threat,15.0,4,40.0,0.3750,1,0,0
a434f9883593,43,threat,15.0,2,20.0,0.7500,1,0,0
a434f9883593,43,threat,15.0,1,10.0,1.5000,1,1,0
3e39ceef159d,61,threat,30.0,4,40.0,0.7500,1,0,0
3e39ceef159d,61,threat,30.0,3,30.0,1.0000,1,0,0
3e39ceef159d,61,threat,30.0,2,20.0,1.5000,1,1,0
e069d29dc477,62,threat,5.0,4,40.0,0.1250,1,0,0
e069d29dc477,62,threat,5.0,1,10.0,0.5000,1,0,0
430db31633e8,56,threat,10.0,1,10.0,1.0000,1,0,0
62ef62b6d4e7,45,threat,20.0,4,40.0,0.5000,1,0,0
ae04162647e4,51,threat,10.0,4,40.0,0.2500,1,0,0
ae04162647e4,51,threat,10.0,2,20.0,0.5000,1,0,0
de297a9e208b,50,threat,10.0,3,30.0,0.3333,1,0,0
de297a9e208b,50,threat,10.0,2,20.0,0.5000,1,0,0
7d48a54b6e96,61,threat,20.0,4,40.0,0.5000,1,0,0
7d48a54b6e96,61,threat,20.0,2,20.0,1.0000,1,0,0
7d48a54b6e96,61,threat,20.0,1,10.0,2.0000,1,1,0
f10590705c75,51,threat,25.0,4,40.0,0.6250,1,0,0
f10590705c75,51,threat,25.0,2,20.0,1.2500,1,1,0
f10590705c75,51,threat,25.0,1,10.0,2.5000,1,1,0
230928c07e67,50,threat,15.0,4,40.0,0.3750,1,0,0
1a551f303424,57,threat,25.0,1,10.0,2.5000,1,1,0
ce78238909fc,45,threat,10.0,4,40.0,0.2500,1,0,0
0eb76d92fdae,60,threat,15.0,3,30.0,0.5000,1,0,0
0eb76d92fdae,60,threat,15.0,2,20.0,0.7500,1,0,0
1c1996195f15,50,threat,30.0,3,30.0,1.0000,1,0,0
13a0bece707b,49,threat,15.0,4,40.0,0.3750,1,0,0
38bc71b08be9,52,threat,30.0,4,40.0,0.7500,1,0,0
38bc71b08be9,52,threat,30.0,3,30.0,1.0000,1,0,0
38bc71b08be9,52,threat,30.0,2,20.0,1.5000,1,1,0
1d6fd872b534,55,threat,30.0,2,20.0,1.5000,1,1,0
4f10594dd76d,56,threat,15.0,4,40.0,0.3750,1,0,0
4f10594dd76d,56,threat,15.0,1,10.0,1.5000,1,1,0
d0482f9913bc,51,threat,30.0,4,40.0,0.7500,1,0,0
d0482f9913bc,51,threat,30.0,2,20.0,1.5000,1,1,0
d0482f9913bc,51,threat,30.0,1,10.0,3.0000,1,1,0
30b02f23977f,62,threat,10.0,3,30.0,0.3333,1,0,0
30b02f23977f,62,threat,10.0,2,20.0,0.5000,1,0,0
30b02f23977f,62,threat,10.0,1,10.0,1.0000,1,0,0
3897187e489f,51,threat,15.0,4,40.0,0.3750,1,0,0
3897187e489f,51,threat,15.0,2,20.0,0.7500,1,0,0
3897187e489f,51,threat,15.0,1,10.0,1.5000,1,1,0
479506d41a0a,50,threat,20.0,4,40.0,0.5000,1,0,0
479506d41a0a,50,threat,20.0,3,30.0,0.6667,1,0,0
b27b7f32cb92,58,threat,20.0,4,40.0,0.5000,1,0,0
b27b7f32cb92,58,threat,20.0,2,20.0,1.0000,1,0,0
b27b7f32cb92,58,threat,20.0,1,10.0,2.0000,1,1,0
81573ccd9249,46,threat,5.0,1,10.0,0.5000,1,0,0
628b8f0937e1,54,threat,30.0,4,40.0,0.7500,1,0,0
628b8f0937e1,54,threat,30.0,3,30.0,1.0000,1,0,0
628b8f0937e1,54,threat,30.0,1,10.0,3.0000,1,1,0
cdd13a361dc2,43,threat,10.0,4,40.0,0.2500,1,0,0
683eb4b9adb9,62,threat,25.0,3,30.0,0.8333,1,0,0
683eb4b9adb9,62,threat,25.0,1,10.0,2.5000,1,1,0
65905c7f1b90,57,threat,5.0,1,10.0,0.5000,1,0,0
71ee0121d4e3,61,threat,10.0,2,20.0,0.5000,1,0,0
71ee0121d4e3,61,threat,10.0,1,10.0,1.0000,1,0,0
98c154f1ba9c,59,threat,30.0,4,40.0,0.7500,1,0,0
c62600a3296d,54,threat,25.0,4,40.0,0.6250,1,0,0
c62600a3296d,54,threat,25.0,2,20.0,1.2500,1,1,0
c62600a3296d,54,threat,25.0,1,10.0,2.5000,1,1,0
5f24281ee56b,44,threat,10.0,1,10.0,1.0000,1,0,0
1b5cee7ffe15,52,threat,25.0,3,30.0,0.8333,1,0,0
1b5cee7ffe15,52,threat,25.0,2,20.0,1.2500,1,1,0
b0d4744d4f6d,62,threat,20.0,4,40.0,0.5000,1,0,0
b0d4744d4f6d,62,threat,20.0,3,30.0,0.6667,1,0,0
b0d4744d4f6d,62,threat,20.0,1,10.0,2.0000,1,1,0
4c28ee9a91b8,46,threat,10.0,4,40.0,0.2500,1,0,0
4c28ee9a91b8,46,threat,10.0,1,10.0,1.0000,1,0,0
ad622e613653,45,threat,25.0,4,40.0,0.6250,1,0,0
b3631d19bdac,59,threat,5.0,3,30.0,0.1667,1,0,0
b3631d19bdac,59,threat,5.0,2,20.0,0.2500,1,0,0
abb7fed248e8,59,threat,10.0,3,30.0,0.3333,1,0,0
abb7fed248e8,59,threat,10.0,2,20.0,0.5000,1,0,0
272289f4b365,60,threat,5.0,3,30.0,0.1667,1,0,0
272289f4b365,60,threat,5.0,2,20.0,0.2500,1,0,0
9746a8d86235,51,threat,5.0,4,40.0,0.1250,1,0,0
9746a8d86235,51,threat,5.0,2,20.0,0.2500,1,0,0
9746a8d86235,51,threat,5.0,1,10.0,0.5000,1,0,0
297da8faa36f,44,threat,30.0,3,30.0,1.0000,1,0,0
0d987ddd1553,53,threat,25.0,3,30.0,0.8333,1,0,0
0d987ddd1553,53,threat,25.0,2,20.0,1.2500,1,1,0
0d987ddd1553,53,threat,25.0,1,10.0,2.5000,1,1,0
09aa03f3eae0,54,threat,10.0,4,40.0,0.2500,1,0,0
09aa03f3eae0,54,threat,10.0,2,20.0,0.5000,1,0,0
09aa03f3eae0,54,threat,10.0,1,10.0,1.0000,1,0,0
badd94d26d25,52,threat,10.0,3,30.0,0.3333,1,0,0
badd94d26d25,52,threat,10.0,2,20.0,0.5000,1,0,0
62e1f74683c0,54,threat,15.0,1,10.0,1.5000,1,1,0
ebe754a22f29,53,threat,20.0,2,20.0,1.0000,1,0,0
ebe754a22f29,53,threat,20.0,1,10.0,2.0000,1,1,0
3399071aa876,62,threat,15.0,3,30.0,0.5000,1,0,0
3399071aa876,62,threat,15.0,1,10.0,1.5000,1,1,0
4b7478332381,61,threat,15.0,3,30.0,0.5000,1,0,0
4b7478332381,61,threat,15.0,2,20.0,0.7500,1,0,0
8880ed358b1a,49,threat,20.0,2,20.0,1.0000,1,0,0
5dd327555f71,60,threat,25.0,3,30.0,0.8333,1,0,0
5dd327555f71,60,threat,25.0,2,20.0,1.2500,1,1,0
8faf9d6bd5f3,58,threat,15.0,4,40.0,0.3750,1,0,0
8faf9d6bd5f3,58,threat,15.0,3,30.0,0.5000,1,0,0
e1d49d9304df,57,threat,10.0,3,30.0,0.3333,1,0,0
e1d49d9304df,57,threat,10.0,1,10.0,1.0000,1,0,0
5fc3e0f96843,52,threat,15.0,3,30.0,0.5000,1,0,0
5fc3e0f96843,52,threat,15.0,2,20.0,0.7500,1,0,0
3a8721d3bb39,52,threat,5.0,3,30.0,0.1667,1,0,0
3a8721d3bb39,52,threat,5.0,2,20.0,0.2500,1,0,0
399f773986b8,61,threat,25.0,4,40.0,0.6250,1,0,0
399f773986b8,61,threat,25.0,2,20.0,1.2500,1,1,0
399f773986b8,61,threat,25.0,1,10.0,2.5000,1,1,0
43b21abfdadb,60,threat,30.0,3,30.0,1.0000,1,0,0
43b21abfdadb,60,threat,30.0,2,20.0,1.5000,1,1,0
344615e080a4,60,threat,10.0,3,30.0,0.3333,1,0,0
344615e080a4,60,threat,10.0,2,20.0,0.5000,1,0,0
0b37783d34bf,43,threat,30.0,4,40.0,0.7500,1,0,0
0b37783d34bf,43,threat,30.0,2,20.0,1.5000,1,1,0
e5d8044b17d9,43,threat,20.0,4,40.0,0.5000,1,0,0
e9379b77f08c,43,threat,25.0,4,40.0,0.6250,1,0,0
e9379b77f08c,43,threat,25.0,2,20.0,1.2500,1,1,0
4ae082b600da,44,threat,5.0,1,10.0,0.5000,1,0,0
eddd3b90cf61,49,threat,5.0,2,20.0,0.2500,1,0,0
c50eeff802cb,53,threat,15.0,3,30.0,0.5000,1,0,0
c50eeff802cb,53,threat,15.0,2,20.0,0.7500,1,0,0
c50eeff802cb,53,threat,15.0,1,10.0,1.5000,1,1,0
a99f5c024a21,45,threat,5.0,4,40.0,0.1250,1,0,0
a99f5c024a21,45,threat,5.0,2,20.0,0.2500,1,0,0
d761c7ad6c64,46,threat,15.0,1,10.0,1.5000,1,1,0
7a96917210a0,59,threat,25.0,4,40.0,0.6250,1,0,0
7a96917210a0,59,threat,25.0,3,30.0,0.8333,1,0,0
81f78998e453,49,threat,30.0,2,20.0,1.5000,1,1,0
605c06116e04,54,silent,30.0,1,10.0,3.0000,0,1,0
e03d0da10018,51,silent,25.0,4,40.0,0.6250,1,0,0
e03d0da10018,51,silent,25.0,2,20.0,1.2500,0,1,0
db53042a09e8,47,silent,10.0,1,10.0,1.0000,1,0,0
26597c11492a,62,silent,25.0,3,30.0,0.8333,1,0,0
26597c11492a,62,silent,25.0,2,20.0,1.2500,1,1,0
26597c11492a,62,silent,25.0,1,10.0,2.5000,0,1,0
1b7d0a7eff6a,60,silent,10.0,3,30.0,0.3333,1,0,0
1b7d0a7eff6a,60,silent,10.0,2,20.0,0.5000,1,0,0
51c904bbbf74,58,silent,20.0,4,40.0,0.5000,1,0,0
e0e4b754abc9,53,silent,10.0,3,30.0,0.3333,1,0,0
e0e4b754abc9,53,silent,10.0,1,10.0,1.0000,1,0,0
7ed58471d2e7,58,silent,10.0,4,40.0,0.2500,1,0,0
7ed58471d2e7,58,silent,10.0,2,20.0,0.5000,1,0,0
7ed58471d2e7,58,silent,10.0,1,10.0,1.0000,1,0,0
28747882b740,49,silent,15.0,4,40.0,0.3750,1,0,0
28747882b740,49,silent,15.0,2,20.0,0.7500,1,0,0
1a950b774be1,47,silent,15.0,2,20.0,0.7500,1,0,0
b5dcda4394e1,43,silent,5.0,4,40.0,0.1250,1,0,0
b5dcda4394e1,43,silent,5.0,2,20.0,0.2500,1,0,0
cdd46e4146e9,52,silent,30.0,3,30.0,1.0000,1,0,0
cdd46e4146e9,52,silent,30.0,2,20.0,1.5000,0,1,0
7c5370bfa895,51,silent,15.0,4,40.0,0.3750,1,0,0
7c5370bfa895,51,silent,15.0,2,20.0,0.7500,1,0,0
7c5370bfa895,51,silent,15.0,1,10.0,1.5000,0,1,0
ed381b20be8e,44,silent,30.0,2,20.0,1.5000,1,1,0
069db226293f,51,silent,20.0,4,40.0,0.5000,1,0,0
069db226293f,51,silent,20.0,3,30.0,0.6667,1,0,0
069db226293f,51,silent,20.0,1,10.0,2.0000,0,1,0
31c937ff5712,55,silent,10.0,3,30.0,0.3333,1,0,0
74933f4915af,62,silent,20.0,4,40.0,0.5000,1,0,0
74933f4915af,62,silent,20.0,3,30.0,0.6667,1,0,0
74933f4915af,62,silent,20.0,1,10.0,2.0000,0,1,0
da7ed879491a,53,silent,5.0,4,40.0,0.1250,1,0,0
da7ed879491a,53,silent,5.0,2,20.0,0.2500,1,0,0
da7ed879491a,53,silent,5.0,1,10.0,0.5000,1,0,0
59f3432a6c22,54,silent,20.0,2,20.0,1.0000,1,0,0
59f3432a6c22,54,silent,20.0,1,10.0,2.0000,1,1,0
988efede1054,54,silent,25.0,2,20.0,1.2500,0,1,0
5096298bbfb2,47,silent,30.0,1,10.0,3.0000,0,1,0
e170558ac60c,48,silent,5.0,3,30.0,0.1667,1,0,0
e170558ac60c,48,silent,5.0,2,20.0,0.2500,1,0,0
3c5acdc90eab,59,silent,5.0,4,40.0,0.1250,1,0,0
3c5acdc90eab,59,silent,5.0,3,30.0,0.1667,1,0,0
3c5acdc90eab,59,silent,5.0,2,20.0,0.2500,1,0,0
e800eec19215,57,silent,30.0,1,10.0,3.0000,1,1,0
6e03f6d732d5,44,silent,10.0,3,30.0,0.3333,1,0,0
6e03f6d732d5,44,silent,10.0,2,20.0,0.5000,1,0,0
6e03f6d732d5,44,silent,10.0,1,10.0,1.0000,1,0,0
8ccf167709a8,43,silent,20.0,4,40.0,0.5000,1,0,0
b632a6bb5e9e,56,silent,30.0,4,40.0,0.7500,1,0,0
36f6c2bdf241,45,silent,15.0,4,40.0,0.3750,1,0,0
36f6c2bdf241,45,silent,15.0,2,20.0,0.7500,1,0,0
f601f2c00a30,61,silent,30.0,3,30.0,1.0000,1,0,0
f601f2c00a30,61,silent,30.0,2,20.0,1.5000,0,1,0
3b2054e8b703,52,silent,10.0,4,40.0,0.2500,1,0,0
3b2054e8b703,52,silent,10.0,3,30.0,0.3333,1,0,0
3b2054e8b703,52,silent,10.0,2,20.0,0.5000,1,0,0
57215635a2f5,52,silent,25.0,3,30.0,0.8333,1,0,0
57215635a2f5,52,silent,25.0,2,20.0,1.2500,1,1,0
2cec31238945,54,silent,15.0,4,40.0,0.3750,1,0,0
2cec31238945,54,silent,15.0,1,10.0,1.5000,0,1,0
cbdfeec1d7e7,44,silent,5.0,3,30.0,0.1667,1,0,0
0453240a895e,50,silent,20.0,4,40.0,0.5000,1,0,0
c8df38421059,44,silent,25.0,3,30.0,0.8333,1,0,0
c8df38421059,44,silent,25.0,1,10.0,2.5000,1,1,0
0d9965b8b354,45,silent,20.0,4,40.0,0.5000,1,0,0
0d9965b8b354,45,silent,20.0,3,30.0,0.6667,1,0,0
0d9965b8b354,45,silent,20.0,2,20.0,1.0000,1,0,0
fa0c487b4ea5,52,silent,5.0,4,40.0,0.1250,1,0,0
fa0c487b4ea5,52,silent,5.0,3,30.0,0.1667,1,0,0
fa0c487b4ea5,52,silent,5.0,2,20.0,0.2500,1,0,0
001ead9f1575,45,silent,25.0,4,40.0,0.6250,1,0,0
001ead9f1575,45,silent,25.0,2,20.0,1.2500,1,1,0
69be940ed17d,43,silent,25.0,2,20.0,1.2500,1,1,0
3402f8578148,48,silent,10.0,3,30.0,0.3333,1,0,0
3402f8578148,48,silent,10.0,2,20.0,0.5000,1,0,0
8b455014c9b5,58,silent,25.0,4,40.0,0.6250,1,0,0
8b455014c9b5,58,silent,25.0,3,30.0,0.8333,1,0,0
8b455014c9b5,58,silent,25.0,1,10.0,2.5000,1,1,0
de97a22bab7c,56,silent,10.0,4,40.0,0.2500,1,0,0
de97a22bab7c,56,silent,10.0,1,10.0,1.0000,1,0,0
affcfc225250,58,silent,15.0,4,40.0,0.3750,1,0,0
affcfc225250,58,silent,15.0,3,30.0,0.5000,1,0,0
affcfc225250,58,silent,15.0,2,20.0,0.7500,1,0,0
affcfc225250,58,silent,15.0,1,10.0,1.5000,0,1,0
01734cbfb6d5,61,silent,5.0,2,20.0,0.2500,1,0,0
2f957025fcd4,53,silent,30.0,2,20.0,1.5000,1,1,0
2f957025fcd4,53,silent,30.0,1,10.0,3.0000,1,1,0
2963c608c76d,44,silent,20.0,1,10.0,2.0000,1,1,0
f26537e34ed4,43,silent,30.0,4,40.0,0.7500,1,0,0
9972cdd59bac,57,silent,20.0,2,20.0,1.0000,1,0,0
9972cdd59bac,57,silent,20.0,1,10.0,2.0000,0,1,0
fcb204a12bf6,57,silent,15.0,1,10.0,1.5000,1,1,0
ea10632cd3fa,53,silent,25.0,3,30.0,0.8333,1,0,0
ea10632cd3fa,53,silent,25.0,2,20.0,1.2500,0,1,0
f06a4244df8a,53,silent,20.0,2,20.0,1.0000,1,0,0
903be4c0ac85,60,silent,30.0,2,20.0,1.5000,1,1,0
f6d06e19ddbe,52,silent,20.0,3,30.0,0.6667,1,0,0
f6d06e19ddbe,52,silent,20.0,2,20.0,1.0000,1,0,0
7d232b438f18,51,silent,10.0,4,40.0,0.2500,1,0,0
7d232b438f18,51,silent,10.0,2,20.0,0.5000,1,0,0
7d232b438f18,51,silent,10.0,1,10.0,1.0000,1,0,0
551adb883c3b,48,silent,30.0,3,30.0,1.0000,1,0,0
551adb883c3b,48,silent,30.0,2,20.0,1.5000,0,1,0
8fb3c6a53453,60,silent,5.0,2,20.0,0.2500,1,0,0
48704ec41dea,56,silent,5.0,4,40.0,0.1250,1,0,0
48704ec41dea,56,silent,5.0,1,10.0,0.5000,1,0,0
59d5f49a69fb,57,silent,10.0,4,40.0,0.2500,1,0,0
59d5f49a69fb,57,silent,10.0,1,10.0,1.0000,1,0,0
a0f5cd4cd3f3,60,silent,25.0,4,40.0,0.6250,1,0,0
a0f5cd4cd3f3,60,silent,25.0,3,30.0,0.8333,1,0,0
a0f5cd4cd3f3,60,silent,25.0,2,20.0,1.2500,1,1,0
567607800609,57,silent,5.0,1,10.0,0.5000,1,0,0
6c2efd7e5f4d,58,silent,30.0,4,40.0,0.7500,1,0,0
6c2efd7e5f4d,58,silent,30.0,2,20.0,1.5000,1,1,0
6c2efd7e5f4d,58,silent,30.0,1,10.0,3.0000,1,1,0
e1d7ebc11ec1,60,silent,20.0,3,30.0,0.6667,1,0,0
e1d7ebc11ec1,60,silent,20.0,2,20.0,1.0000,1,0,0
5fd0d20ef886,60,silent,15.0,3,30.0,0.5000,1,0,0
5fd0d20ef886,60,silent,15.0,2,20.0,0.7500,1,0,0
9031971cd1ca,62,silent,30.0,4,40.0,0.7500,1,0,0
9031971cd1ca,62,silent,30.0,3,30.0,1.0000,1,0,0
9031971cd1ca,62,silent,30.0,1,10.0,3.0000,0,1,0
ae259a901fe1,45,silent,30.0,4,40.0,0.7500,1,0,0
ae259a901fe1,45,silent,30.0,2,20.0,1.5000,1,1,0
cecc84b94af1,48,silent,25.0,3,30.0,0.8333,1,0,0
6d8ae18e69a7,57,silent,25.0,1,10.0,2.5000,0,1,0
1b3a4f6d85df,59,silent,15.0,4,40.0,0.3750,1,0,0
1b3a4f6d85df,59,silent,15.0,3,30.0,0.5000,1,0,0
1b3a4f6d85df,59,silent,15.0,1,10.0,1.5000,0,1,0
850cedbd52d6,43,silent,15.0,4,40.0,0.3750,1,0,0
6f7a8d46e55d,54,silent,10.0,4,40.0,0.2500,1,0,0
abaefdbe093e,48,silent,15.0,2,20.0,0.7500,1,0,0
05e51c6f3943,58,silent,5.0,4,40.0,0.1250,1,0,0
05e51c6f3943,58,silent,5.0,1,10.0,0.5000,1,0,0
43eae20d5e19,47,silent,5.0,1,10.0,0.5000,1,0,0
68ec65710d30,50,silent,30.0,3,30.0,1.0000,0,0,0
6f028e5fefbe,45,silent,5.0,4,40.0,0.1250,1,0,0
6f028e5fefbe,45,silent,5.0,2,20.0,0.2500,1,0,0
df94b90ad436,51,silent,5.0,4,40.0,0.1250,1,0,0
df94b90ad436,51,silent,5.0,2,20.0,0.2500,1,0,0
b8f934708d6b,50,silent,10.0,4,40.0,0.2500,1,0,0
b8f934708d6b,50,silent,10.0,3,30.0,0.3333,1,0,0
84506c6b6784,55,silent,30.0,3,30.0,1.0000,1,0,0
d2226407864e,59,silent,30.0,4,40.0,0.7500,1,0,0
d2226407864e,59,silent,30.0,3,30.0,1.0000,0,0,0
96e815e61b87,50,silent,25.0,4,40.0,0.6250,1,0,0
96e815e61b87,50,silent,25.0,3,30.0,0.8333,1,0,0
96e815e61b87,50,silent,25.0,1,10.0,2.5000,0,1,0
e2ed6f9d87b6,48,silent,20.0,1,10.0,2.0000,0,1,0
b22b0e5534f4,61,silent,20.0,4,40.0,0.5000,1,0,0
b22b0e5534f4,61,silent,20.0,2,20.0,1.0000,1,0,0
b22b0e5534f4,61,silent,20.0,1,10.0,2.0000,0,1,0
4109d7f9a0a6,59,silent,10.0,4,40.0,0.2500,1,0,0
4109d7f9a0a6,59,silent,10.0,3,30.0,0.3333,1,0,0
449294323c87,49,silent,25.0,2,20.0,1.2500,1,1,0
933e4ca81502,51,silent,30.0,4,40.0,0.7500,1,0,0
933e4ca81502,51,silent,30.0,2,20.0,1.5000,0,1,0
4b6418897fba,61,silent,15.0,4,40.0,0.3750,1,0,0
4b6418897fba,61,silent,15.0,3,30.0,0.5000,1,0,0
4b6418897fba,61,silent,15.0,2,20.0,0.7500,1,0,0
4b6418897fba,61,silent,15.0,1,10.0,1.5000,1,1,0
bb26086e15f9,47,silent,20.0,1,10.0,2.0000,0,1,0
b94b25a56063,54,silent,5.0,4,40.0,0.1250,1,0,0
b94b25a56063,54,silent,5.0,2,20.0,0.2500,1,0,0
b94b25a56063,54,silent,5.0,1,10.0,0.5000,1,0,0
65f7e0f89222,43,silent,10.0,4,40.0,0.2500,1,0,0
65f7e0f89222,43,silent,10.0,1,10.0,1.0000,1,0,0
5e2ba92ec3e1,53,silent,15.0,3,30.0,0.5000,1,0,0
5e2ba92ec3e1,53,silent,15.0,2,20.0,0.7500,1,0,0
5e2ba92ec3e1,53,silent,15.0,1,10.0,1.5000,0,1,0
62843b5c9024,49,silent,20.0,3,30.0,0.6667,1,0,0
62843b5c9024,49,silent,20.0,2,20.0,1.0000,1,0,0
6b3c36cfdb11,61,silent,25.0,3,30.0,0.8333,1,0,0
6b3c36cfdb11,61,silent,25.0,2,20.0,1.2500,0,1,0
4167478c71eb,61,silent,10.0,3,30.0,0.3333,1,0,0
4167478c71eb,61,silent,10.0,2,20.0,0.5000,1,0,0
bb0eaef5a02e,56,silent,15.0,4,40.0,0.3750,1,0,0
bb0eaef5a02e,56,silent,15.0,1,10.0,1.5000,1,1,0
c2e7302212c5,50,silent,15.0,3,30.0,0.5000,1,0,0
c2e7302212c5,50,silent,15.0,2,20.0,0.7500,1,0,0
1768db2bef92,62,silent,15.0,4,40.0,0.3750,1,0,0
1768db2bef92,62,silent,15.0,3,30.0,0.5000,1,0,0
1768db2bef92,62,silent,15.0,1,10.0,1.5000,1,1,0
3e75282aeafe,55,silent,25.0,4,40.0,0.6250,1,0,0
3e75282aeafe,55,silent,25.0,3,30.0,0.8333,1,0,0
146790bd6f51,49,silent,10.0,3,30.0,0.3333,1,0,0
146790bd6f51,49,silent,10.0,2,20.0,0.5000,1,0,0
6718c57dcecc,55,silent,20.0,4,40.0,0.5000,1,0,0
3032bff536d9,49,silent,30.0,2,20.0,1.5000,1,1,0
3e0180911cbb,45,silent,10.0,4,40.0,0.2500,1,0,0
