session_id,turn_number,framing,threat_level,lives_before,score_before,p_threat_self,online_choice,n,n_valid,n_forfeit,q,p,sdi
23d09ee173f8,5,hz_1111,4,2,30.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
23d09ee173f8,6,hz_1111,4,2,40.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
23d09ee173f8,7,hz_1111,4,2,50.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
23d09ee173f8,8,hz_1111,4,2,60.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
23d09ee173f8,9,hz_1111,4,2,70.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
23d09ee173f8,10,hz_1111,4,2,80.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
3e749b4d098e,2,hz_1111,4,2,0.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,3,hz_1111,4,2,10.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,4,hz_1111,4,2,20.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,5,hz_1111,4,2,30.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,6,hz_1111,4,2,40.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,7,hz_1111,4,2,50.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,8,hz_1111,4,2,60.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,9,hz_1111,4,2,70.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
3e749b4d098e,10,hz_1111,4,2,80.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
462f331e9f74,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,3,hz_1111,4,3,20.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,4,hz_1111,4,3,30.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,5,hz_1111,4,3,40.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,6,hz_1111,4,3,50.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,7,hz_1111,4,3,60.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,8,hz_1111,4,3,70.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,9,hz_1111,4,3,80.0,0,CONTINUE,10,10,0,0.0,0.0,
462f331e9f74,10,hz_1111,4,3,90.0,0,CONTINUE,10,10,0,0.0,0.0,
63908886b424,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
63908886b424,2,hz_1111,4,2,0.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
63908886b424,3,hz_1111,4,2,10.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
63908886b424,4,hz_1111,4,2,20.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
63908886b424,5,hz_1111,4,1,20.0,67,CONTINUE,10,10,0,0.0,0.67,0.0
63908886b424,6,hz_1111,4,1,30.0,66,CONTINUE,10,10,0,0.0,0.66,0.0
63908886b424,7,hz_1111,4,1,40.0,67,CONTINUE,10,10,0,0.0,0.67,0.0
63908886b424,8,hz_1111,4,1,50.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
63908886b424,9,hz_1111,4,1,60.0,66,CONTINUE,10,10,0,0.0,0.66,0.0
63908886b424,10,hz_1111,4,1,70.0,67,CONTINUE,10,10,0,0.0,0.67,0.0
809fd7fc3319,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
809fd7fc3319,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
809fd7fc3319,3,hz_1111,4,2,10.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
809fd7fc3319,4,hz_1111,4,1,10.0,67,CONTINUE,10,10,1,0.1,0.67,0.14925373134328357
809fd7fc3319,5,hz_1111,4,1,20.0,66,CONTINUE,10,10,0,0.0,0.66,0.0
b7f90d9aeb9b,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
b7f90d9aeb9b,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
b7f90d9aeb9b,3,hz_1111,4,3,20.0,0,CONTINUE,10,10,0,0.0,0.0,
b7f90d9aeb9b,4,hz_1111,4,3,30.0,0,CONTINUE,10,10,0,0.0,0.0,
b7f90d9aeb9b,5,hz_1111,4,2,30.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
b7f90d9aeb9b,6,hz_1111,4,2,40.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
b7f90d9aeb9b,7,hz_1111,4,2,50.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
b7f90d9aeb9b,8,hz_1111,4,2,60.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
b7f90d9aeb9b,9,hz_1111,4,2,70.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
b7f90d9aeb9b,10,hz_1111,4,1,70.0,66,CONTINUE,10,10,0,0.0,0.66,0.0
c284ec2d35f9,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
c284ec2d35f9,2,hz_1111,4,2,0.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
c284ec2d35f9,3,hz_1111,4,2,10.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
c284ec2d35f9,4,hz_1111,4,2,20.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
c284ec2d35f9,5,hz_1111,4,2,30.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
c284ec2d35f9,6,hz_1111,4,1,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
c284ec2d35f9,7,hz_1111,4,1,40.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
fbfbfda596e4,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
fbfbfda596e4,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
fbfbfda596e4,3,hz_1111,4,3,20.0,0,CONTINUE,10,10,0,0.0,0.0,
fbfbfda596e4,4,hz_1111,4,2,20.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
fbfbfda596e4,5,hz_1111,4,2,30.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
fbfbfda596e4,6,hz_1111,4,1,30.0,67,CONTINUE,10,10,0,0.0,0.67,0.0
