session_id,turn_number,framing,threat_level,lives_before,score_before,p_threat_self,online_choice,n,n_valid,n_forfeit,q,p,sdi
7de719bc5cb7,5,hz_1111,4,2,110.0,35,CONTINUE,10,10,0,0.0,0.35,0.0
7de719bc5cb7,6,hz_1111,4,1,110.0,75,FORFEIT,10,10,5,0.5,0.75,0.6666666666666666
8b037b785151,1,hz_1111,4,3,0.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
8b037b785151,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
8b037b785151,3,hz_1111,4,3,30.0,0,CONTINUE,10,10,0,0.0,0.0,
8b037b785151,4,hz_1111,4,3,70.0,0,CONTINUE,10,10,0,0.0,0.0,
8b037b785151,5,hz_1111,4,2,70.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
8b037b785151,6,hz_1111,4,1,70.0,80,FORFEIT,10,10,3,0.3,0.8,0.37499999999999994
99e3272e85c3,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
99e3272e85c3,2,hz_1111,4,3,10.0,0,CONTINUE,10,10,0,0.0,0.0,
99e3272e85c3,3,hz_1111,4,3,30.0,0,CONTINUE,10,10,0,0.0,0.0,
99e3272e85c3,4,hz_1111,4,3,70.0,0,CONTINUE,10,10,0,0.0,0.0,
99e3272e85c3,5,hz_1111,4,2,70.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
99e3272e85c3,6,hz_1111,4,2,230.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
99e3272e85c3,7,hz_1111,4,2,550.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
99e3272e85c3,8,hz_1111,4,2,1190.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
99e3272e85c3,9,hz_1111,4,2,2470.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
99e3272e85c3,10,hz_1111,4,1,2470.0,80,CONTINUE,10,10,0,0.0,0.8,0.0
b7a7ec200dd5,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
b7a7ec200dd5,2,hz_1111,4,2,0.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
b7a7ec200dd5,3,hz_1111,4,1,0.0,70,FORFEIT,10,10,0,0.0,0.7,0.0
bc63e5563b15,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
bc63e5563b15,2,hz_1111,4,2,0.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
bc63e5563b15,3,hz_1111,4,2,20.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
bc63e5563b15,4,hz_1111,4,2,60.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
bc63e5563b15,5,hz_1111,4,2,140.0,30,CONTINUE,10,10,1,0.1,0.3,0.33333333333333337
bc63e5563b15,6,hz_1111,4,2,300.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
bc63e5563b15,7,hz_1111,4,2,620.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
bc63e5563b15,8,hz_1111,4,2,1260.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
bc63e5563b15,9,hz_1111,4,2,2540.0,33,CONTINUE,10,10,1,0.1,0.33,0.30303030303030304
bc63e5563b15,10,hz_1111,4,2,5100.0,40,CONTINUE,10,10,1,0.1,0.4,0.25
c428530cf017,1,hz_1111,4,3,0.0,0,CONTINUE,10,10,0,0.0,0.0,
c428530cf017,2,hz_1111,4,2,0.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
c428530cf017,3,hz_1111,4,2,20.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
c428530cf017,4,hz_1111,4,2,60.0,33,CONTINUE,10,10,0,0.0,0.33,0.0
c428530cf017,5,hz_1111,4,1,60.0,66,CONTINUE,10,10,1,0.1,0.66,0.15151515151515152
c428530cf017,6,hz_1111,4,1,220.0,67,FORFEIT,10,10,2,0.2,0.67,0.29850746268656714
