session_id,seed,arm,price,rounds_remaining,ceiling,rho,paid,dominated,forced_wrong
ac5c5661460b,45,silent,30.0,3,30.0,1.0000,0,0,1
2607d14c52c2,46,silent,10.0,4,40.0,0.2500,1,0,1
2607d14c52c2,46,silent,10.0,1,10.0,1.0000,1,0,1
cadc5e4817e0,47,threat,15.0,4,40.0,0.3750,1,0,0
cadc5e4817e0,47,threat,15.0,3,30.0,0.5000,1,0,1
cadc5e4817e0,47,threat,15.0,2,20.0,0.7500,1,0,1
343356b0361d,44,threat,15.0,4,40.0,0.3750,1,0,1
343356b0361d,44,threat,15.0,3,30.0,0.5000,1,0,0
343356b0361d,44,threat,15.0,1,10.0,1.5000,1,1,1
6c0f35dac40a,45,silent,10.0,3,30.0,0.3333,1,0,1
6c0f35dac40a,45,silent,10.0,2,20.0,0.5000,1,0,1
5d4352281100,46,silent,5.0,4,40.0,0.1250,1,0,1
5d4352281100,46,silent,5.0,1,10.0,0.5000,1,0,1
c6b84cc8d39b,45,silent,25.0,3,30.0,0.8333,1,0,1
c6b84cc8d39b,45,silent,25.0,2,20.0,1.2500,0,1,1
fc91818bbcc2,48,threat,25.0,4,40.0,0.6250,1,0,1
fc91818bbcc2,48,threat,25.0,3,30.0,0.8333,0,0,0
d35db04e2238,47,silent,25.0,4,40.0,0.6250,1,0,0
d35db04e2238,47,silent,25.0,3,30.0,0.8333,0,0,1
6c5bf30cb361,47,silent,10.0,4,40.0,0.2500,1,0,0
6c5bf30cb361,47,silent,10.0,3,30.0,0.3333,1,0,1
6c5bf30cb361,47,silent,10.0,2,20.0,0.5000,1,0,1
6c5bf30cb361,47,silent,10.0,1,10.0,1.0000,0,0,0
402782044153,46,threat,15.0,4,40.0,0.3750,1,0,1
402782044153,46,threat,15.0,2,20.0,0.7500,0,0,0
ec2f420f113b,47,silent,20.0,3,30.0,0.6667,1,0,1
ec2f420f113b,47,silent,20.0,2,20.0,1.0000,1,0,1
f5fc09130c51,45,threat,10.0,4,40.0,0.2500,1,0,0
f5fc09130c51,45,threat,10.0,3,30.0,0.3333,1,0,1
f5fc09130c51,45,threat,10.0,2,20.0,0.5000,1,0,1
8b52a08884ee,47,threat,30.0,4,40.0,0.7500,1,0,0
8b52a08884ee,47,threat,30.0,3,30.0,1.0000,1,0,1
8b52a08884ee,47,threat,30.0,2,20.0,1.5000,0,1,1
5af0fc9dd1ab,43,silent,20.0,3,30.0,0.6667,1,0,1
5af0fc9dd1ab,43,silent,20.0,2,20.0,1.0000,0,0,1
689c7e2cd118,48,threat,5.0,4,40.0,0.1250,1,0,1
689c7e2cd118,48,threat,5.0,3,30.0,0.1667,1,0,0
689c7e2cd118,48,threat,5.0,1,10.0,0.5000,1,0,1
d955d5a136e2,48,silent,30.0,4,40.0,0.7500,1,0,1
d955d5a136e2,48,silent,30.0,2,20.0,1.5000,0,1,0
63884bccf287,46,threat,25.0,4,40.0,0.6250,1,0,1
63884bccf287,46,threat,25.0,1,10.0,2.5000,0,1,1
4faabf8b8a1b,48,silent,15.0,4,40.0,0.3750,1,0,1
4faabf8b8a1b,48,silent,15.0,1,10.0,1.5000,0,1,1
106cb1fe7260,47,threat,25.0,4,40.0,0.6250,1,0,0
106cb1fe7260,47,threat,25.0,3,30.0,0.8333,1,0,1
106cb1fe7260,47,threat,25.0,2,20.0,1.2500,0,1,1
ffa62870c998,48,silent,20.0,4,40.0,0.5000,1,0,1
ffa62870c998,48,silent,20.0,1,10.0,2.0000,0,1,1
3c44ea024699,44,silent,15.0,4,40.0,0.3750,1,0,1
3c44ea024699,44,silent,15.0,3,30.0,0.5000,1,0,0
3c44ea024699,44,silent,15.0,1,10.0,1.5000,0,1,1
464562f1f541,45,threat,15.0,4,40.0,0.3750,1,0,0
464562f1f541,45,threat,15.0,3,30.0,0.5000,1,0,1
464562f1f541,45,threat,15.0,2,20.0,0.7500,0,0,1
5b5c0c79f426,45,threat,5.0,4,40.0,0.1250,1,0,0
5b5c0c79f426,45,threat,5.0,3,30.0,0.1667,1,0,1
5b5c0c79f426,45,threat,5.0,2,20.0,0.2500,1,0,1
4cb883af5ecc,48,silent,5.0,4,40.0,0.1250,1,0,1
4cb883af5ecc,48,silent,5.0,1,10.0,0.5000,1,0,1
ead76e2dd6c2,48,threat,30.0,4,40.0,0.7500,1,0,1
ead76e2dd6c2,48,threat,30.0,1,10.0,3.0000,0,1,1
07d7166c8d41,48,threat,20.0,4,40.0,0.5000,1,0,1
07d7166c8d41,48,threat,20.0,2,20.0,1.0000,0,0,0
d3567f32e668,44,threat,30.0,4,40.0,0.7500,1,0,1
d3567f32e668,44,threat,30.0,1,10.0,3.0000,0,1,1
a1820dd763ca,48,silent,10.0,4,40.0,0.2500,1,0,1
a1820dd763ca,48,silent,10.0,1,10.0,1.0000,1,0,1
689d65694c89,46,threat,10.0,4,40.0,0.2500,1,0,1
689d65694c89,46,threat,10.0,1,10.0,1.0000,0,0,1
d8f8d5cd593c,43,threat,15.0,3,30.0,0.5000,1,0,1
d8f8d5cd593c,43,threat,15.0,2,20.0,0.7500,1,0,1
d8f8d5cd593c,43,threat,15.0,1,10.0,1.5000,0,1,0
27a193fe23dd,44,silent,25.0,4,40.0,0.6250,1,0,1
27a193fe23dd,44,silent,25.0,1,10.0,2.5000,0,1,1
5e220b01dba3,48,silent,25.0,4,40.0,0.6250,1,0,1
5e220b01dba3,48,silent,25.0,1,10.0,2.5000,0,1,1
2ed960246643,47,threat,10.0,4,40.0,0.2500,1,0,0
2ed960246643,47,threat,10.0,3,30.0,0.3333,1,0,1
2ed960246643,47,threat,10.0,2,20.0,0.5000,1,0,1
14b79422b7ff,43,silent,30.0,3,30.0,1.0000,0,0,1
b035ac24ff1a,45,threat,20.0,3,30.0,0.6667,1,0,1
b035ac24ff1a,45,threat,20.0,2,20.0,1.0000,1,0,1
24c010491845,47,silent,15.0,4,40.0,0.3750,1,0,0
24c010491845,47,silent,15.0,3,30.0,0.5000,1,0,1
24c010491845,47,silent,15.0,2,20.0,0.7500,1,0,1
f7dc7429f862,44,threat,5.0,4,40.0,0.1250,1,0,1
f7dc7429f862,44,threat,5.0,3,30.0,0.1667,1,0,0
f7dc7429f862,44,threat,5.0,1,10.0,0.5000,1,0,1
6ff8e60fe60f,47,threat,5.0,4,40.0,0.1250,1,0,0
6ff8e60fe60f,47,threat,5.0,3,30.0,0.1667,1,0,1
6ff8e60fe60f,47,threat,5.0,2,20.0,0.2500,1,0,1
9f154c1de973,43,threat,5.0,3,30.0,0.1667,1,0,1
9f154c1de973,43,threat,5.0,2,20.0,0.2500,1,0,1
41180c55c9ee,45,silent,5.0,4,40.0,0.1250,1,0,0
41180c55c9ee,45,silent,5.0,3,30.0,0.1667,1,0,1
41180c55c9ee,45,silent,5.0,2,20.0,0.2500,1,0,1
599a48e02fc5,43,silent,15.0,3,30.0,0.5000,1,0,1
599a48e02fc5,43,silent,15.0,2,20.0,0.7500,1,0,1
1434fe4e86a9,47,silent,30.0,4,40.0,0.7500,1,0,0
1434fe4e86a9,47,silent,30.0,3,30.0,1.0000,0,0,1
18592deb88df,44,silent,30.0,4,40.0,0.7500,1,0,1
18592deb88df,44,silent,30.0,1,10.0,3.0000,0,1,1
46081d755f46,44,threat,10.0,4,40.0,0.2500,1,0,1
46081d755f46,44,threat,10.0,1,10.0,1.0000,0,0,1
060b0e4896aa,43,threat,30.0,3,30.0,1.0000,0,0,1
9ed297b27bac,46,silent,25.0,4,40.0,0.6250,1,0,1
9ed297b27bac,46,silent,25.0,1,10.0,2.5000,0,1,1
b93e53140238,46,silent,20.0,4,40.0,0.5000,1,0,1
b93e53140238,46,silent,20.0,2,20.0,1.0000,0,0,0
a7fdab831887,43,silent,25.0,3,30.0,0.8333,1,0,1
a7fdab831887,43,silent,25.0,2,20.0,1.2500,0,1,1
e3476436d87f,46,threat,20.0,4,40.0,0.5000,1,0,1
e3476436d87f,46,threat,20.0,1,10.0,2.0000,0,1,1
832194ab8f68,45,threat,25.0,3,30.0,0.8333,0,0,1
55dca7840dac,43,threat,20.0,3,30.0,0.6667,1,0,1
55dca7840dac,43,threat,20.0,2,20.0,1.0000,0,0,1
df9fba5da69c,47,threat,20.0,4,40.0,0.5000,1,0,0
df9fba5da69c,47,threat,20.0,3,30.0,0.6667,0,0,1
f4c72283207a,43,threat,25.0,5,50.0,0.5000,1,0,0
f4c72283207a,43,threat,25.0,3,30.0,0.8333,0,0,1
50b82a899216,46,silent,15.0,4,40.0,0.3750,1,0,1
50b82a899216,46,silent,15.0,1,10.0,1.5000,0,1,1
6e3b6ef891d9,44,silent,20.0,4,40.0,0.5000,1,0,1
6e3b6ef891d9,44,silent,20.0,1,10.0,2.0000,0,1,1
ccb465d1d8a7,44,silent,5.0,4,40.0,0.1250,1,0,1
ccb465d1d8a7,44,silent,5.0,1,10.0,0.5000,1,0,1
5b8c242a8fee,43,silent,5.0,3,30.0,0.1667,1,0,1
5b8c242a8fee,43,silent,5.0,2,20.0,0.2500,1,0,1
5b8c242a8fee,43,silent,5.0,1,10.0,0.5000,1,0,0
2ca668e0dd9d,43,silent,10.0,3,30.0,0.3333,1,0,1
2ca668e0dd9d,43,silent,10.0,2,20.0,0.5000,1,0,1
2ca668e0dd9d,43,silent,10.0,1,10.0,1.0000,1,0,0
270af5107d65,43,threat,10.0,3,30.0,0.3333,1,0,1
270af5107d65,43,threat,10.0,2,20.0,0.5000,1,0,1
