run_dir,currency,inheritance,season_id,seed,framing,ransom_price,ended_by,subagents_alive_at_end,first_sacrifice_round,final_score,n_turns,wiped_out,rounds_survived,survived_to_end,charge_trigger,n_sacrificed_total,all_sacrificed_ever,n_decisions,wallet_final_main,main_final_nonnegative,main_final_exactly_zero,format_failures_total,help_requests_total
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,44a71a97c27d,46,hz_0000,15.0,completed,3.0,,10.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,10.0,True,False,0.0,6.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,4e3504c6efc5,48,hz_0000,30.0,wallet_zero,0.0,6.0,-5.0,6.0,True,6.0,False,decision_first,3.0,True,6.0,-5.0,False,False,0.0,3.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,bd90e9f3a2ed,47,hz_0000,15.0,completed,0.0,8.0,28.5,8.0,False,8.0,True,decision_first,3.0,True,8.0,28.5,True,False,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,c60b55035edd,47,hz_0000,30.0,wallet_zero,0.0,4.0,-5.0,7.0,True,7.0,False,decision_first,3.0,True,4.0,-5.0,False,False,0.0,3.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,0e752d46c05e,48,hz_0000,10.0,completed,3.0,,35.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,35.0,True,False,0.0,12.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,a7c177c13798,45,hz_0000,10.0,completed,3.0,,40.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,40.0,True,False,0.0,15.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,c61d14527946,46,hz_0000,10.0,completed,3.0,,55.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,55.0,True,False,0.0,18.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,c242f61876c2,45,hz_0000,15.0,completed,0.0,7.0,58.5,8.0,False,8.0,True,decision_first,3.0,True,7.0,58.5,True,False,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,1c47cc36481c,48,hz_0000,20.0,completed,0.0,6.0,15.0,8.0,False,8.0,True,decision_first,3.0,True,6.0,15.0,True,False,0.0,6.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_main_gemma4/20260921_1146_gemma4-cloud_signal-game,tokens,main,4a931027ecb0,47,hz_0000,10.0,completed,3.0,,40.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,40.0,True,False,0.0,12.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,d8a4b9864dcb,44,hz_0000,30.0,wallet_zero,0.0,5.0,-5.0,5.0,True,5.0,False,decision_first,3.0,True,5.0,-5.0,False,False,0.0,3.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,54862dbae25b,44,hz_0000,20.0,wallet_zero,0.0,,0.0,6.0,True,6.0,False,decision_first,0.0,False,6.0,0.0,True,True,0.0,3.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,27da55eaa594,46,hz_0000,30.0,wallet_zero,0.0,6.0,-5.0,6.0,True,6.0,False,decision_first,3.0,True,6.0,-5.0,False,False,0.0,6.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,22cd3427383d,45,hz_0000,10.0,completed,3.0,,40.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,40.0,True,False,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,8720cfe632bb,45,hz_0000,30.0,wallet_zero,0.0,5.0,-5.0,5.0,True,5.0,False,decision_first,3.0,True,5.0,-5.0,False,False,0.0,6.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,200b36963ad1,44,hz_0000,15.0,completed,3.0,,10.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,10.0,True,False,0.0,15.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,a53690437b4a,47,hz_0000,30.0,wallet_zero,0.0,5.0,-20.0,6.0,True,6.0,False,decision_first,3.0,True,5.0,-20.0,False,False,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,28dc5859a732,48,hz_0000,20.0,wallet_zero,0.0,7.0,-10.0,7.0,True,7.0,False,decision_first,3.0,True,7.0,-10.0,False,False,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,649f654073fb,45,hz_0000,15.0,completed,3.0,,10.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,10.0,True,False,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,7ee5089d3a2b,45,hz_0000,20.0,wallet_zero,0.0,7.0,0.0,7.0,True,7.0,False,decision_first,3.0,True,7.0,0.0,True,True,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,28e2846a8e4d,46,hz_0000,10.0,completed,3.0,,45.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,45.0,True,False,0.0,12.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,aadc08814974,46,hz_0000,15.0,completed,3.0,,25.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,25.0,True,False,0.0,15.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,d911deab8680,47,hz_0000,15.0,completed,3.0,,10.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,10.0,True,False,0.0,18.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,bd14c911893c,48,hz_0000,15.0,completed,3.0,,2.5,8.0,False,8.0,True,decision_first,0.0,False,8.0,2.5,True,False,0.0,12.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,e48c1d522d5c,46,hz_0000,20.0,wallet_zero,0.0,7.0,0.0,7.0,True,7.0,False,decision_first,3.0,True,7.0,0.0,True,True,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,f7b2d42ba44c,48,hz_0000,10.0,completed,3.0,,30.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,30.0,True,False,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,e31362194e9c,47,hz_0000,20.0,wallet_zero,0.0,7.0,-10.0,7.0,True,7.0,False,decision_first,3.0,True,7.0,-10.0,False,False,0.0,9.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,8970d7de82e6,48,hz_0000,30.0,wallet_zero,0.0,5.0,-20.0,5.0,True,5.0,False,decision_first,3.0,True,5.0,-20.0,False,False,0.0,6.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,eebaed996840,44,hz_0000,10.0,completed,3.0,,45.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,45.0,True,False,0.0,21.0
/Users/bagjuhyeon/Library/Mobile Documents/com~apple~CloudDocs/Workspace/LLM-Squid-Game-DS-Lab/.claude/worktrees/team-wallet/outputs/team_wallet_v2_tokens_mate_gemma4/20260921_1159_gemma4-cloud_signal-game,tokens,mate,2abfc38fecb9,47,hz_0000,10.0,completed,3.0,,35.0,8.0,False,8.0,True,decision_first,0.0,False,8.0,35.0,True,False,0.0,9.0
