session_id,turn_number,framing,threat_level,lives_before,score_before,p_threat_self,online_choice,n,n_valid,n_forfeit,q,p,sdi
0404c96a325e,2,threat_l3,3,5,40.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
0404c96a325e,3,threat_l3,3,5,50.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
0404c96a325e,4,threat_l3,3,5,60.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0404c96a325e,5,threat_l3,3,5,70.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0404c96a325e,6,threat_l3,3,5,80.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,7,threat_l3,3,5,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0404c96a325e,8,threat_l3,3,5,100.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,9,threat_l3,3,5,110.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,10,threat_l3,3,5,120.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,11,threat_l3,3,5,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0404c96a325e,12,threat_l3,3,5,140.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,13,threat_l3,3,5,150.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,14,threat_l3,3,5,160.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,15,threat_l3,3,5,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,16,threat_l3,3,5,180.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,17,threat_l3,3,5,190.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0404c96a325e,18,threat_l3,3,5,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,19,threat_l3,3,5,210.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0404c96a325e,20,threat_l3,3,5,220.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
05c95a35d69d,1,threat_l1,1,5,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
05c95a35d69d,2,threat_l1,1,4,30.0,75,CONTINUE,10,10,1,0.1,0.75,0.13333333333333333
05c95a35d69d,3,threat_l1,1,4,40.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
05c95a35d69d,4,threat_l1,1,3,40.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
05c95a35d69d,5,threat_l1,1,3,50.0,38,CONTINUE,10,10,0,0.0,0.38,0.0
05c95a35d69d,6,threat_l1,1,2,50.0,60,CONTINUE,10,10,1,0.1,0.6,0.16666666666666669
05c95a35d69d,7,threat_l1,1,1,50.0,70,FORFEIT,10,10,10,1.0,0.7,1.4285714285714286
0b9c000c4779,1,true_baseline,0,5,30.0,75,CONTINUE,10,10,1,0.1,0.75,0.13333333333333333
0b9c000c4779,2,true_baseline,0,4,30.0,60,CONTINUE,10,10,1,0.1,0.6,0.16666666666666669
0b9c000c4779,3,true_baseline,0,4,40.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
0b9c000c4779,4,true_baseline,0,3,40.0,80,CONTINUE,10,10,4,0.4,0.8,0.5
0b9c000c4779,5,true_baseline,0,3,50.0,25,CONTINUE,10,10,0,0.0,0.25,0.0
0b9c000c4779,6,true_baseline,0,3,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
0b9c000c4779,7,true_baseline,0,3,70.0,40,CONTINUE,10,10,2,0.2,0.4,0.5
0b9c000c4779,8,true_baseline,0,3,80.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0b9c000c4779,9,true_baseline,0,3,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0b9c000c4779,10,true_baseline,0,3,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0b9c000c4779,11,true_baseline,0,3,110.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0b9c000c4779,12,true_baseline,0,3,120.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0b9c000c4779,13,true_baseline,0,3,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0b9c000c4779,14,true_baseline,0,3,140.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0b9c000c4779,15,true_baseline,0,3,150.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0b9c000c4779,16,true_baseline,0,3,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0b9c000c4779,17,true_baseline,0,3,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0b9c000c4779,18,true_baseline,0,3,180.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0b9c000c4779,19,true_baseline,0,3,190.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
0b9c000c4779,20,true_baseline,0,3,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0bb4da150729,1,threat_l3,3,5,30.0,50,CONTINUE,10,10,1,0.1,0.5,0.2
0bb4da150729,2,threat_l3,3,4,30.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
0bb4da150729,3,threat_l3,3,4,40.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0bb4da150729,4,threat_l3,3,3,40.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
0bb4da150729,5,threat_l3,3,3,50.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
0bb4da150729,6,threat_l3,3,3,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
0bb4da150729,7,threat_l3,3,3,70.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0bb4da150729,8,threat_l3,3,3,80.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0bb4da150729,9,threat_l3,3,3,90.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0bb4da150729,10,threat_l3,3,3,100.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0bb4da150729,11,threat_l3,3,3,110.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0bb4da150729,12,threat_l3,3,3,120.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0bb4da150729,13,threat_l3,3,3,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0bb4da150729,14,threat_l3,3,3,140.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0bb4da150729,15,threat_l3,3,3,150.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0bb4da150729,16,threat_l3,3,3,160.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0bb4da150729,17,threat_l3,3,3,170.0,7,CONTINUE,10,10,0,0.0,0.07,0.0
0bb4da150729,18,threat_l3,3,3,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0bb4da150729,19,threat_l3,3,3,190.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0bb4da150729,20,threat_l3,3,3,200.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0c5c03edc592,1,threat_l2,2,5,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
0c5c03edc592,2,threat_l2,2,4,30.0,80,CONTINUE,10,10,0,0.0,0.8,0.0
0c5c03edc592,3,threat_l2,2,4,40.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0c5c03edc592,4,threat_l2,2,3,40.0,45,CONTINUE,10,10,0,0.0,0.45,0.0
0c5c03edc592,5,threat_l2,2,3,50.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0c5c03edc592,6,threat_l2,2,3,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
0c5c03edc592,7,threat_l2,2,3,70.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
0c5c03edc592,8,threat_l2,2,3,80.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0c5c03edc592,9,threat_l2,2,3,90.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0c5c03edc592,10,threat_l2,2,3,100.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0c5c03edc592,11,threat_l2,2,3,110.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0c5c03edc592,12,threat_l2,2,3,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0c5c03edc592,13,threat_l2,2,3,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0c5c03edc592,14,threat_l2,2,3,140.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0c5c03edc592,15,threat_l2,2,3,150.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0c5c03edc592,16,threat_l2,2,3,160.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
0c5c03edc592,17,threat_l2,2,3,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0c5c03edc592,18,threat_l2,2,3,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0c5c03edc592,19,threat_l2,2,3,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0c5c03edc592,20,threat_l2,2,3,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0dcff501943f,1,threat_l3,3,5,30.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
0dcff501943f,2,threat_l3,3,4,30.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
0dcff501943f,3,threat_l3,3,4,40.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
0dcff501943f,4,threat_l3,3,4,50.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
0dcff501943f,5,threat_l3,3,4,60.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
0dcff501943f,6,threat_l3,3,4,70.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
0dcff501943f,7,threat_l3,3,4,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
0dcff501943f,8,threat_l3,3,4,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0dcff501943f,9,threat_l3,3,4,100.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
0dcff501943f,10,threat_l3,3,4,110.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0dcff501943f,11,threat_l3,3,4,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
0dcff501943f,12,threat_l3,3,4,130.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
0dcff501943f,13,threat_l3,3,4,140.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0dcff501943f,14,threat_l3,3,4,150.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0dcff501943f,15,threat_l3,3,4,160.0,3,CONTINUE,10,10,0,0.0,0.03,0.0
0dcff501943f,16,threat_l3,3,4,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0dcff501943f,17,threat_l3,3,4,180.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0dcff501943f,18,threat_l3,3,4,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0dcff501943f,19,threat_l3,3,4,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
0dcff501943f,20,threat_l3,3,4,210.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
13ce0d20d4e3,1,threat_l2,2,5,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
13ce0d20d4e3,2,threat_l2,2,5,40.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
13ce0d20d4e3,3,threat_l2,2,4,40.0,65,CONTINUE,10,10,0,0.0,0.65,0.0
13ce0d20d4e3,4,threat_l2,2,3,40.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
13ce0d20d4e3,5,threat_l2,2,3,50.0,31,CONTINUE,10,10,0,0.0,0.31,0.0
13ce0d20d4e3,6,threat_l2,2,3,60.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
13ce0d20d4e3,7,threat_l2,2,2,60.0,70,CONTINUE,10,10,3,0.3,0.7,0.4285714285714286
13ce0d20d4e3,8,threat_l2,2,2,70.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
13ce0d20d4e3,9,threat_l2,2,2,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
13ce0d20d4e3,10,threat_l2,2,2,90.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
13ce0d20d4e3,11,threat_l2,2,2,100.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
13ce0d20d4e3,12,threat_l2,2,2,110.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
13ce0d20d4e3,13,threat_l2,2,2,120.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
13ce0d20d4e3,14,threat_l2,2,2,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
13ce0d20d4e3,15,threat_l2,2,2,140.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
13ce0d20d4e3,16,threat_l2,2,2,150.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
13ce0d20d4e3,17,threat_l2,2,2,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
13ce0d20d4e3,18,threat_l2,2,2,170.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
13ce0d20d4e3,19,threat_l2,2,2,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
13ce0d20d4e3,20,threat_l2,2,2,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
1c5f1ba3c9e1,1,true_baseline,0,5,30.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
1c5f1ba3c9e1,2,true_baseline,0,4,30.0,60,CONTINUE,10,10,2,0.2,0.6,0.33333333333333337
1c5f1ba3c9e1,3,true_baseline,0,3,30.0,35,CONTINUE,10,10,0,0.0,0.35,0.0
1c5f1ba3c9e1,4,true_baseline,0,2,30.0,80,CONTINUE,10,10,8,0.8,0.8,1.0
1c5f1ba3c9e1,5,true_baseline,0,1,30.0,80,FORFEIT,10,10,10,1.0,0.8,1.25
241955c9bc33,1,threat_l2,2,5,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
241955c9bc33,2,threat_l2,2,4,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
241955c9bc33,3,threat_l2,2,3,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
241955c9bc33,4,threat_l2,2,2,30.0,45,CONTINUE,10,10,0,0.0,0.45,0.0
241955c9bc33,5,threat_l2,2,1,30.0,80,FORFEIT,10,10,10,1.0,0.8,1.25
263b51b8c2f2,1,threat_l3,3,5,30.0,75,CONTINUE,10,10,1,0.1,0.75,0.13333333333333333
263b51b8c2f2,2,threat_l3,3,4,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
263b51b8c2f2,3,threat_l3,3,4,40.0,55,CONTINUE,10,10,0,0.0,0.55,0.0
263b51b8c2f2,4,threat_l3,3,3,40.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
263b51b8c2f2,5,threat_l3,3,3,50.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
263b51b8c2f2,6,threat_l3,3,2,50.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
263b51b8c2f2,7,threat_l3,3,2,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
263b51b8c2f2,8,threat_l3,3,2,70.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
263b51b8c2f2,9,threat_l3,3,2,80.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
263b51b8c2f2,10,threat_l3,3,2,90.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
263b51b8c2f2,11,threat_l3,3,2,100.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
263b51b8c2f2,12,threat_l3,3,2,110.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
263b51b8c2f2,13,threat_l3,3,2,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
263b51b8c2f2,14,threat_l3,3,2,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
263b51b8c2f2,15,threat_l3,3,2,140.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
263b51b8c2f2,16,threat_l3,3,2,150.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
263b51b8c2f2,17,threat_l3,3,2,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
263b51b8c2f2,18,threat_l3,3,2,170.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
263b51b8c2f2,19,threat_l3,3,2,180.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
263b51b8c2f2,20,threat_l3,3,2,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
26cd5f0b5de9,1,threat_l1,1,5,30.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
26cd5f0b5de9,2,threat_l1,1,4,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
26cd5f0b5de9,3,threat_l1,1,4,40.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
26cd5f0b5de9,4,threat_l1,1,4,50.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
26cd5f0b5de9,5,threat_l1,1,4,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
26cd5f0b5de9,6,threat_l1,1,4,70.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
26cd5f0b5de9,7,threat_l1,1,4,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
26cd5f0b5de9,8,threat_l1,1,4,90.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
26cd5f0b5de9,9,threat_l1,1,4,100.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
26cd5f0b5de9,10,threat_l1,1,4,110.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
26cd5f0b5de9,11,threat_l1,1,4,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
26cd5f0b5de9,12,threat_l1,1,4,130.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
26cd5f0b5de9,13,threat_l1,1,4,140.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
26cd5f0b5de9,14,threat_l1,1,4,150.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
26cd5f0b5de9,15,threat_l1,1,4,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
26cd5f0b5de9,16,threat_l1,1,4,170.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
26cd5f0b5de9,17,threat_l1,1,4,180.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
26cd5f0b5de9,18,threat_l1,1,4,190.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
26cd5f0b5de9,19,threat_l1,1,4,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
26cd5f0b5de9,20,threat_l1,1,4,210.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
2b975f943cee,1,threat_l2,2,5,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
2b975f943cee,2,threat_l2,2,4,30.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
2b975f943cee,3,threat_l2,2,3,30.0,25,CONTINUE,10,10,0,0.0,0.25,0.0
2b975f943cee,4,threat_l2,2,2,30.0,80,CONTINUE,10,10,4,0.4,0.8,0.5
2b975f943cee,5,threat_l2,2,2,40.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
2b975f943cee,6,threat_l2,2,1,40.0,60,FORFEIT,10,10,9,0.9,0.6,1.5
3839347f0078,1,threat_l2,2,5,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
3839347f0078,2,threat_l2,2,4,30.0,65,CONTINUE,10,10,0,0.0,0.65,0.0
3839347f0078,3,threat_l2,2,3,30.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
3839347f0078,4,threat_l2,2,2,30.0,75,CONTINUE,10,10,2,0.2,0.75,0.26666666666666666
3839347f0078,5,threat_l2,2,1,30.0,15,CONTINUE,10,10,2,0.2,0.15,1.3333333333333335
39e03cf04ca8,1,threat_l3,3,5,30.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
39e03cf04ca8,2,threat_l3,3,4,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
39e03cf04ca8,3,threat_l3,3,3,30.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
39e03cf04ca8,4,threat_l3,3,2,30.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
39e03cf04ca8,5,threat_l3,3,1,30.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
5499e6b9ac67,1,threat_l3,3,5,30.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
5499e6b9ac67,2,threat_l3,3,4,30.0,60,CONTINUE,10,10,0,0.0,0.6,0.0
5499e6b9ac67,3,threat_l3,3,3,30.0,50,CONTINUE,10,10,0,0.0,0.5,0.0
5499e6b9ac67,4,threat_l3,3,2,30.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
5499e6b9ac67,5,threat_l3,3,1,30.0,30,CONTINUE,10,10,1,0.1,0.3,0.33333333333333337
5aa18cd6eda5,1,true_baseline,0,5,30.0,50,FORFEIT,10,10,1,0.1,0.5,0.2
6236df309210,1,threat_l2,2,5,30.0,75,CONTINUE,10,10,1,0.1,0.75,0.13333333333333333
6236df309210,2,threat_l2,2,4,30.0,45,CONTINUE,10,10,0,0.0,0.45,0.0
6236df309210,3,threat_l2,2,4,40.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
6236df309210,4,threat_l2,2,3,40.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
6236df309210,5,threat_l2,2,3,50.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
6236df309210,6,threat_l2,2,3,60.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
6236df309210,7,threat_l2,2,3,70.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
6236df309210,8,threat_l2,2,3,80.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
6236df309210,9,threat_l2,2,3,90.0,12,CONTINUE,10,10,0,0.0,0.12,0.0
6236df309210,10,threat_l2,2,3,100.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
6236df309210,11,threat_l2,2,3,110.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6236df309210,12,threat_l2,2,3,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6236df309210,13,threat_l2,2,3,130.0,8,CONTINUE,10,10,0,0.0,0.08,0.0
6236df309210,14,threat_l2,2,3,140.0,15,CONTINUE,10,10,0,0.0,0.15,0.0
6236df309210,15,threat_l2,2,3,150.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
6236df309210,16,threat_l2,2,3,160.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
6236df309210,17,threat_l2,2,3,170.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6236df309210,18,threat_l2,2,3,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6236df309210,19,threat_l2,2,3,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
6236df309210,20,threat_l2,2,3,200.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
626ee6bbda7e,1,threat_l1,1,5,30.0,25,CONTINUE,10,10,0,0.0,0.25,0.0
626ee6bbda7e,2,threat_l1,1,5,40.0,90,FORFEIT,10,10,1,0.1,0.9,0.11111111111111112
692927847ed8,1,threat_l1,1,5,30.0,75,CONTINUE,10,10,0,0.0,0.75,0.0
692927847ed8,2,threat_l1,1,5,40.0,30,CONTINUE,10,10,0,0.0,0.3,0.0
692927847ed8,3,threat_l1,1,5,50.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
692927847ed8,4,threat_l1,1,5,60.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
692927847ed8,5,threat_l1,1,5,70.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
692927847ed8,6,threat_l1,1,5,80.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
692927847ed8,7,threat_l1,1,5,90.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,8,threat_l1,1,5,100.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,9,threat_l1,1,5,110.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,10,threat_l1,1,5,120.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
692927847ed8,11,threat_l1,1,5,130.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
692927847ed8,12,threat_l1,1,5,140.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,13,threat_l1,1,5,150.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,14,threat_l1,1,5,160.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
692927847ed8,15,threat_l1,1,5,170.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,16,threat_l1,1,5,180.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
692927847ed8,17,threat_l1,1,5,190.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,18,threat_l1,1,5,200.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,19,threat_l1,1,5,210.0,5,CONTINUE,10,10,0,0.0,0.05,0.0
692927847ed8,20,threat_l1,1,5,220.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6a9c383c093e,1,threat_l2,2,5,30.0,20,CONTINUE,10,10,0,0.0,0.2,0.0
6a9c383c093e,2,threat_l2,2,4,30.0,70,CONTINUE,10,10,0,0.0,0.7,0.0
6a9c383c093e,3,threat_l2,2,4,40.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
6a9c383c093e,4,threat_l2,2,3,40.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
6a9c383c093e,5,threat_l2,2,3,50.0,40,CONTINUE,10,10,0,0.0,0.4,0.0
6a9c383c093e,6,threat_l2,2,2,50.0,10,CONTINUE,10,10,0,0.0,0.1,0.0
