session_id,seed,arm,price,rounds_remaining,ceiling,rho,paid,dominated,forced_wrong
4bfa352fdd25,52,threat,5.0,3,30.0,0.1667,1,0,0
4bfa352fdd25,52,threat,5.0,2,20.0,0.2500,1,0,0
69cb3bf79b38,57,threat,25.0,4,40.0,0.6250,1,0,0
ea87d00f8c0d,50,threat,10.0,4,40.0,0.2500,1,0,0
ea87d00f8c0d,50,threat,10.0,2,20.0,0.5000,1,0,0
b257969a1cd4,47,threat,30.0,4,40.0,0.7500,1,0,0
3b9ddb054959,58,threat,15.0,4,40.0,0.3750,1,0,0
efa2e0e96621,59,threat,20.0,3,30.0,0.6667,1,0,0
efa2e0e96621,59,threat,20.0,1,10.0,2.0000,1,1,0
f0e30efee1c0,48,threat,20.0,3,30.0,0.6667,1,0,0
f0e30efee1c0,48,threat,20.0,2,20.0,1.0000,1,0,0
e5c626fcd649,58,threat,20.0,4,40.0,0.5000,1,0,0
2b6efb44eda3,56,threat,25.0,4,40.0,0.6250,1,0,0
2b6efb44eda3,56,threat,25.0,3,30.0,0.8333,1,0,0
2b6efb44eda3,56,threat,25.0,1,10.0,2.5000,0,1,0
5c67f79612f0,48,threat,25.0,3,30.0,0.8333,1,0,0
5c67f79612f0,48,threat,25.0,2,20.0,1.2500,1,1,0
143e2dddfc32,56,threat,20.0,4,40.0,0.5000,1,0,0
143e2dddfc32,56,threat,20.0,3,30.0,0.6667,1,0,0
143e2dddfc32,56,threat,20.0,1,10.0,2.0000,0,1,0
d9b0304ebc26,58,threat,25.0,4,40.0,0.6250,1,0,0
0724e651eede,60,threat,5.0,3,30.0,0.1667,1,0,0
1b94b68da60f,46,threat,10.0,2,20.0,0.5000,1,0,0
1b94b68da60f,46,threat,10.0,1,10.0,1.0000,1,0,0
8c226de710ef,50,threat,5.0,4,40.0,0.1250,1,0,0
8c226de710ef,50,threat,5.0,2,20.0,0.2500,1,0,0
5014dc515d62,54,threat,10.0,1,10.0,1.0000,1,0,0
0512ffeb4257,60,threat,15.0,3,30.0,0.5000,1,0,0
0512ffeb4257,60,threat,15.0,2,20.0,0.7500,1,0,0
da1ff1f7018d,54,threat,30.0,2,20.0,1.5000,1,1,0
da1ff1f7018d,54,threat,30.0,1,10.0,3.0000,1,1,0
a5b2acfad26b,60,threat,10.0,4,40.0,0.2500,1,0,0
6171e96b10dd,52,threat,15.0,3,30.0,0.5000,1,0,0
6171e96b10dd,52,threat,15.0,2,20.0,0.7500,1,0,0
011195bf337f,55,threat,25.0,4,40.0,0.6250,1,0,0
acff2b0b10f9,54,threat,20.0,2,20.0,1.0000,1,0,0
acff2b0b10f9,54,threat,20.0,1,10.0,2.0000,1,1,0
3f5728781195,51,threat,10.0,4,40.0,0.2500,1,0,0
3f5728781195,51,threat,10.0,2,20.0,0.5000,1,0,0
6d89ac15bef7,51,threat,15.0,2,20.0,0.7500,1,0,0
1a5fdff45bfe,49,threat,30.0,4,40.0,0.7500,1,0,0
d66c96f0f1c9,57,threat,15.0,1,10.0,1.5000,0,1,0
855ef0c7a894,53,threat,15.0,1,10.0,1.5000,0,1,0
b94920054948,58,threat,5.0,4,40.0,0.1250,1,0,0
b94920054948,58,threat,5.0,3,30.0,0.1667,1,0,0
a381a97fefc5,43,threat,5.0,4,40.0,0.1250,1,0,0
a69040fcb48c,51,threat,30.0,4,40.0,0.7500,1,0,0
a69040fcb48c,51,threat,30.0,2,20.0,1.5000,1,1,0
658b25d771da,52,threat,10.0,3,30.0,0.3333,1,0,0
658b25d771da,52,threat,10.0,2,20.0,0.5000,1,0,0
b426257ff3ed,43,threat,25.0,4,40.0,0.6250,1,0,0
050bbe22bf64,51,threat,5.0,4,40.0,0.1250,1,0,0
050bbe22bf64,51,threat,5.0,2,20.0,0.2500,1,0,0
e07263942978,59,threat,5.0,2,20.0,0.2500,1,0,0
a54270bdc083,48,threat,30.0,2,20.0,1.5000,1,1,0
b90e2391ff24,44,threat,30.0,3,30.0,1.0000,1,0,0
b90e2391ff24,44,threat,30.0,2,20.0,1.5000,1,1,0
fde85739de75,47,threat,15.0,2,20.0,0.7500,1,0,0
fde85739de75,47,threat,15.0,1,10.0,1.5000,0,1,0
b51afa8e4479,48,threat,5.0,3,30.0,0.1667,1,0,0
1bfcc887b0bb,50,threat,25.0,4,40.0,0.6250,1,0,0
1bfcc887b0bb,50,threat,25.0,2,20.0,1.2500,1,1,0
0946c35221fb,51,threat,20.0,4,40.0,0.5000,1,0,0
0946c35221fb,51,threat,20.0,2,20.0,1.0000,1,0,0
9d25b59400c6,43,threat,20.0,4,40.0,0.5000,1,0,0
ef27b5716c18,48,threat,15.0,2,20.0,0.7500,1,0,0
b1feceba773b,56,threat,5.0,4,40.0,0.1250,1,0,0
b1feceba773b,56,threat,5.0,1,10.0,0.5000,1,0,0
3c3c292a1762,62,threat,15.0,1,10.0,1.5000,1,1,0
d02ce1f6f4cb,54,threat,15.0,4,40.0,0.3750,1,0,0
d02ce1f6f4cb,54,threat,15.0,2,20.0,0.7500,1,0,0
d02ce1f6f4cb,54,threat,15.0,1,10.0,1.5000,0,1,0
381f07bc2cbb,50,threat,20.0,4,40.0,0.5000,1,0,0
381f07bc2cbb,50,threat,20.0,2,20.0,1.0000,1,0,0
ce3908fc9cb6,43,threat,10.0,4,40.0,0.2500,1,0,0
764f6d59487f,49,threat,20.0,1,10.0,2.0000,0,1,0
fab921861698,54,threat,25.0,1,10.0,2.5000,0,1,0
7b6d8c1cfca0,48,threat,10.0,4,40.0,0.2500,1,0,0
7b6d8c1cfca0,48,threat,10.0,2,20.0,0.5000,1,0,0
9d1b5aa0be2f,62,threat,25.0,3,30.0,0.8333,1,0,0
9d1b5aa0be2f,62,threat,25.0,1,10.0,2.5000,0,1,0
5195b168f173,62,threat,20.0,3,30.0,0.6667,1,0,0
5195b168f173,62,threat,20.0,2,20.0,1.0000,1,0,0
5195b168f173,62,threat,20.0,1,10.0,2.0000,0,1,0
cd85dff1dc5b,43,threat,30.0,4,40.0,0.7500,1,0,0
7acb9089f2e7,53,threat,5.0,2,20.0,0.2500,1,0,0
7acb9089f2e7,53,threat,5.0,1,10.0,0.5000,1,0,0
42010d984a2c,58,threat,30.0,4,40.0,0.7500,1,0,0
42010d984a2c,58,threat,30.0,3,30.0,1.0000,1,0,0
42010d984a2c,58,threat,30.0,2,20.0,1.5000,1,1,0
a3dd4991edd1,44,threat,5.0,3,30.0,0.1667,1,0,0
b4ce18862835,46,threat,15.0,2,20.0,0.7500,1,0,0
b4ce18862835,46,threat,15.0,1,10.0,1.5000,0,1,0
45cac6d8da0d,53,threat,20.0,2,20.0,1.0000,1,0,0
234d597c599d,56,threat,15.0,4,40.0,0.3750,1,0,0
234d597c599d,56,threat,15.0,3,30.0,0.5000,1,0,0
60689b034881,55,threat,30.0,3,30.0,1.0000,1,0,0
367dfd80de8b,62,threat,5.0,3,30.0,0.1667,1,0,0
367dfd80de8b,62,threat,5.0,1,10.0,0.5000,0,0,0
e6598df9e875,58,threat,10.0,4,40.0,0.2500,1,0,0
e6598df9e875,58,threat,10.0,2,20.0,0.5000,1,0,0
f7ce500d4220,61,threat,30.0,4,40.0,0.7500,1,0,0
f7ce500d4220,61,threat,30.0,2,20.0,1.5000,0,1,0
b2abf2fbe3e9,56,threat,30.0,1,10.0,3.0000,1,1,0
f4ac2eca8e91,56,threat,10.0,4,40.0,0.2500,1,0,0
9e91c03257c4,44,threat,10.0,3,30.0,0.3333,1,0,0
9e91c03257c4,44,threat,10.0,2,20.0,0.5000,1,0,0
9157b4fc3cbf,52,threat,25.0,3,30.0,0.8333,1,0,0
9157b4fc3cbf,52,threat,25.0,2,20.0,1.2500,1,1,0
f7f953cec802,49,silent,20.0,3,30.0,0.6667,1,0,0
f7f953cec802,49,silent,20.0,1,10.0,2.0000,0,1,0
fd1deed63c2a,56,silent,20.0,1,10.0,2.0000,0,1,0
e3f1e42cc0f2,43,silent,5.0,4,40.0,0.1250,1,0,0
990d15472e8b,58,silent,15.0,4,40.0,0.3750,1,0,0
79ff9f069f65,55,silent,30.0,3,30.0,1.0000,1,0,0
a7e1a123f0a8,60,silent,15.0,5,50.0,0.3000,1,0,0
a7e1a123f0a8,60,silent,15.0,2,20.0,0.7500,1,0,0
311140eec013,61,silent,10.0,2,20.0,0.5000,1,0,0
1f80ac52a912,58,silent,30.0,4,40.0,0.7500,1,0,0
e0e27be08bfd,44,silent,25.0,3,30.0,0.8333,0,0,0
377a02929a72,51,silent,5.0,4,40.0,0.1250,1,0,0
377a02929a72,51,silent,5.0,2,20.0,0.2500,1,0,0
377a02929a72,51,silent,5.0,1,10.0,0.5000,1,0,0
2124ec8708d6,62,silent,20.0,3,30.0,0.6667,1,0,0
2124ec8708d6,62,silent,20.0,1,10.0,2.0000,0,1,0
46484a9ae8b9,59,silent,25.0,4,40.0,0.6250,1,0,0
46484a9ae8b9,59,silent,25.0,3,30.0,0.8333,1,0,0
1e64e918c56a,61,silent,20.0,2,20.0,1.0000,1,0,0
66bfc4183eca,52,silent,15.0,3,30.0,0.5000,1,0,0
66bfc4183eca,52,silent,15.0,2,20.0,0.7500,1,0,0
4671da23d38b,62,silent,30.0,3,30.0,1.0000,1,0,0
4671da23d38b,62,silent,30.0,2,20.0,1.5000,1,1,0
4671da23d38b,62,silent,30.0,1,10.0,3.0000,0,1,0
645858dff38f,45,silent,5.0,4,40.0,0.1250,1,0,0
9a95ee920911,56,silent,15.0,4,40.0,0.3750,1,0,0
9a9b6dd9ee1d,60,silent,30.0,3,30.0,1.0000,1,0,0
9a9b6dd9ee1d,60,silent,30.0,2,20.0,1.5000,1,1,0
757f3d959fde,54,silent,25.0,1,10.0,2.5000,1,1,0
2c9f3d04ffb2,54,silent,5.0,2,20.0,0.2500,1,0,0
2c9f3d04ffb2,54,silent,5.0,1,10.0,0.5000,1,0,0
39315f53ae7d,58,silent,25.0,4,40.0,0.6250,1,0,0
39315f53ae7d,58,silent,25.0,2,20.0,1.2500,0,1,0
c01385f9f3c4,48,silent,30.0,4,40.0,0.7500,1,0,0
c01385f9f3c4,48,silent,30.0,3,30.0,1.0000,1,0,0
c01385f9f3c4,48,silent,30.0,2,20.0,1.5000,0,1,0
8d213559567a,56,silent,30.0,3,30.0,1.0000,1,0,0
328287d81d6e,58,silent,20.0,4,40.0,0.5000,1,0,0
328287d81d6e,58,silent,20.0,3,30.0,0.6667,1,0,0
328287d81d6e,58,silent,20.0,2,20.0,1.0000,1,0,0
1a71577bec84,52,silent,25.0,4,40.0,0.6250,1,0,0
1a71577bec84,52,silent,25.0,3,30.0,0.8333,1,0,0
1a71577bec84,52,silent,25.0,2,20.0,1.2500,0,1,0
4b4414604ca8,59,silent,15.0,4,40.0,0.3750,1,0,0
d3c32285ca40,53,silent,20.0,3,30.0,0.6667,1,0,0
d4c5ed9e399e,48,silent,15.0,3,30.0,0.5000,1,0,0
d4c5ed9e399e,48,silent,15.0,2,20.0,0.7500,1,0,0
d4c5ed9e399e,48,silent,15.0,1,10.0,1.5000,1,1,0
90d70d1fcb57,60,silent,25.0,5,50.0,0.5000,1,0,0
90d70d1fcb57,60,silent,25.0,2,20.0,1.2500,0,1,0
2c2c00018944,45,silent,10.0,4,40.0,0.2500,1,0,0
ddc4e9db225e,62,silent,25.0,3,30.0,0.8333,1,0,0
ddc4e9db225e,62,silent,25.0,1,10.0,2.5000,1,1,0
9f9a66c96012,55,silent,20.0,3,30.0,0.6667,1,0,0
b41f9dea0294,44,silent,15.0,3,30.0,0.5000,1,0,0
b41f9dea0294,44,silent,15.0,2,20.0,0.7500,1,0,0
5fa4bdae335f,60,silent,5.0,3,30.0,0.1667,1,0,0
ee9dbf8afb0f,46,silent,10.0,2,20.0,0.5000,1,0,0
8d1377129ef7,48,silent,20.0,3,30.0,0.6667,1,0,0
8d1377129ef7,48,silent,20.0,2,20.0,1.0000,0,0,0
3ede31df1e57,49,silent,5.0,5,50.0,0.1000,1,0,0
a620bd5836c0,44,silent,10.0,3,30.0,0.3333,1,0,0
a620bd5836c0,44,silent,10.0,2,20.0,0.5000,1,0,0
a620bd5836c0,44,silent,10.0,1,10.0,1.0000,1,0,0
889beb4cb162,51,silent,15.0,4,40.0,0.3750,1,0,0
889beb4cb162,51,silent,15.0,2,20.0,0.7500,1,0,0
3ca58b9d9e92,48,silent,25.0,3,30.0,0.8333,1,0,0
3ca58b9d9e92,48,silent,25.0,2,20.0,1.2500,0,1,0
321f24d8d418,47,silent,5.0,4,40.0,0.1250,1,0,0
f09916b81cd6,51,silent,20.0,4,40.0,0.5000,0,0,0
a2fb0fb8c00d,54,silent,15.0,1,10.0,1.5000,0,1,0
6f8ac9f5db7a,62,silent,15.0,3,30.0,0.5000,1,0,0
6f8ac9f5db7a,62,silent,15.0,1,10.0,1.5000,0,1,0
3104e5d08bd1,48,silent,10.0,3,30.0,0.3333,1,0,0
3104e5d08bd1,48,silent,10.0,2,20.0,0.5000,1,0,0
f56914fe5082,51,silent,25.0,1,10.0,2.5000,0,1,0
238de32532e8,50,silent,15.0,4,40.0,0.3750,1,0,0
238de32532e8,50,silent,15.0,2,20.0,0.7500,1,0,0
238de32532e8,50,silent,15.0,1,10.0,1.5000,0,1,0
4e93af7e300d,44,silent,5.0,1,10.0,0.5000,1,0,0
a582bb7602bd,57,silent,30.0,1,10.0,3.0000,0,1,0
5cac24c96105,50,silent,25.0,2,20.0,1.2500,0,1,0
e17af042746d,51,silent,30.0,4,40.0,0.7500,1,0,0
e17af042746d,51,silent,30.0,2,20.0,1.5000,0,1,0
ac599ce4753f,56,silent,10.0,1,10.0,1.0000,0,0,0
a3b9c0e4e60f,46,silent,15.0,4,40.0,0.3750,1,0,0
c346b8031a98,50,silent,10.0,4,40.0,0.2500,1,0,0
e25c078689ca,43,silent,30.0,4,40.0,0.7500,1,0,0
bf35544db298,52,silent,5.0,3,30.0,0.1667,1,0,0
bf35544db298,52,silent,5.0,2,20.0,0.2500,1,0,0
78f68d4065ad,50,silent,30.0,2,20.0,1.5000,0,1,0
79c043cdb2b2,60,silent,20.0,2,20.0,1.0000,1,0,0
ed2675388a94,56,silent,25.0,3,30.0,0.8333,1,0,0
91827b43b21d,58,silent,5.0,4,40.0,0.1250,1,0,0
1daa012e7b5d,53,silent,10.0,3,30.0,0.3333,1,0,0
80d17b30afb1,45,silent,20.0,4,40.0,0.5000,1,0,0
68015618c265,52,silent,20.0,4,40.0,0.5000,1,0,0
68015618c265,52,silent,20.0,3,30.0,0.6667,0,0,0
8746e959f2af,44,silent,20.0,3,30.0,0.6667,1,0,0
8746e959f2af,44,silent,20.0,2,20.0,1.0000,1,0,0
de853241cc2c,43,silent,20.0,4,40.0,0.5000,1,0,0
2e4f87e2b046,56,silent,5.0,3,30.0,0.1667,1,0,0
0ce5b9953a80,51,silent,10.0,2,20.0,0.5000,1,0,0
21fe982e42d4,53,silent,5.0,3,30.0,0.1667,1,0,0
21fe982e42d4,53,silent,5.0,2,20.0,0.2500,1,0,0
d631e1ce3b05,54,silent,10.0,2,20.0,0.5000,1,0,0
d631e1ce3b05,54,silent,10.0,1,10.0,1.0000,0,0,0
1fe560e19ee8,48,silent,5.0,3,30.0,0.1667,1,0,0
1fe560e19ee8,48,silent,5.0,2,20.0,0.2500,1,0,0
2e3071b83c1f,50,silent,20.0,4,40.0,0.5000,1,0,0
2e3071b83c1f,50,silent,20.0,2,20.0,1.0000,1,0,0
c65b319f389e,46,silent,30.0,1,10.0,3.0000,1,1,0
1a99a89f9163,62,silent,10.0,1,10.0,1.0000,1,0,0
cd6cfeb0e0f9,62,silent,5.0,3,30.0,0.1667,1,0,0
cd6cfeb0e0f9,62,silent,5.0,1,10.0,0.5000,1,0,0
1b610fe9847b,52,silent,10.0,3,30.0,0.3333,1,0,0
1b610fe9847b,52,silent,10.0,2,20.0,0.5000,1,0,0
5beb51fbf3c3,58,silent,10.0,4,40.0,0.2500,1,0,0
6b2340d33ccd,45,silent,30.0,4,40.0,0.7500,1,0,0
23845a5b24c4,43,silent,10.0,4,40.0,0.2500,1,0,0
c4f993f224d3,45,silent,15.0,4,40.0,0.3750,1,0,0
b0e5b7bff7ac,53,silent,30.0,1,10.0,3.0000,0,1,0
232c3713a74a,49,silent,30.0,5,50.0,0.6000,1,0,0
7baae7a7b699,50,silent,5.0,4,40.0,0.1250,1,0,0
7baae7a7b699,50,silent,5.0,2,20.0,0.2500,1,0,0
c9dfbd31f363,54,silent,20.0,1,10.0,2.0000,0,1,0
286051aee01b,54,silent,30.0,2,20.0,1.5000,0,1,0
c416d6ab3312,44,silent,30.0,3,30.0,1.0000,1,0,0
c416d6ab3312,44,silent,30.0,1,10.0,3.0000,0,1,0
b0e88425d2d1,55,silent,25.0,3,30.0,0.8333,1,0,0
b0e88425d2d1,55,silent,25.0,2,20.0,1.2500,0,1,0
